BookID,BookName,PageName,IDAnnot,LemmaTranscription
b_5553899179,3.EBE1082,EBE1082_067_48r,16,διελήλυθ(εν
b_5553899179,3.EBE1082,EBE1082_070_50v,8,δοχή
b_5553899179,3.EBE1082,EBE1082_057_38r,19,βύω
b_5553899179,3.EBE1082,EBE1082_049_30r,3,αὐϊάχ
b_5553899179,3.EBE1082,EBE1082_055_35v,20,βιστάκια
b_5553899179,3.EBE1082,EBE1082_065_46r,17,διαβάσκεται
b_5553899179,3.EBE1082,EBE1082_062_43r,21,δαβὶδ
b_5553899179,3.EBE1082,EBE1082_063_44r,20,δεξιᾶ
b_5553899179,3.EBE1082,EBE1082_062_42v,2,γράψαι
b_5553899179,3.EBE1082,EBE1082_057_38r,8,βρύκουσα
b_5553899179,3.EBE1082,EBE1082_060_40v,8,γήθυσεν
b_5553899179,3.EBE1082,EBE1082_067_47v,11,διάτορον
b_5553899179,3.EBE1082,EBE1082_053_33v,18,βάντες
b_5553899179,3.EBE1082,EBE1082_055_36r,7,βλεφαρίδες
b_5553899179,3.EBE1082,EBE1082_058_38v,17,γαλιλαία
b_5553899179,3.EBE1082,EBE1082_069_50r,9,δολιχόσκιον
b_5553899179,3.EBE1082,EBE1082_069_50r,25,δόρατα
b_5553899179,3.EBE1082,EBE1082_054_35r,13,βεμβράς
b_5553899179,3.EBE1082,EBE1082_064_44v,1,δέλεαρ
b_5553899179,3.EBE1082,EBE1082_059_40r,3,γεωμόριον
b_5553899179,3.EBE1082,EBE1082_055_35v,19,βίσεξτον
b_5553899179,3.EBE1082,EBE1082_051_31v,3,ἀφιλότιμος
b_5553899179,3.EBE1082,EBE1082_053_33v,13,βαμβάκτης
b_5553899179,3.EBE1082,EBE1082_065_45v,7,δημαιὸς
b_5553899179,3.EBE1082,EBE1082_069_50r,26,δορυφορεῖν
b_5553899179,3.EBE1082,EBE1082_064_44v,24,δεδμήμεθα
b_5553899179,3.EBE1082,EBE1082_051_32r,1,ἄφυκτον
b_5553899179,3.EBE1082,EBE1082_069_50r,5,δολοφρονέ(ων)
b_5553899179,3.EBE1082,EBE1082_053_34r,13,βάσανος
b_5553899179,3.EBE1082,EBE1082_052_33r,11,βαδιῶ
b_5553899179,3.EBE1082,EBE1082_055_35v,1,βὴρ
b_5553899179,3.EBE1082,EBE1082_052_33r,20,βαίεπσα
b_5553899179,3.EBE1082,EBE1082_059_40r,16,γέναρχος
b_5553899179,3.EBE1082,EBE1082_061_41v,17,γομόρ
b_5553899179,3.EBE1082,EBE1082_067_47v,4,διασκιδνᾶται
b_5553899179,3.EBE1082,EBE1082_053_34r,15,βάσις
b_5553899179,3.EBE1082,EBE1082_070_50v,22,δραστήριος
b_5553899179,3.EBE1082,EBE1082_066_47r,1,διαμπάξ
b_5553899179,3.EBE1082,EBE1082_052_32v,1,ἀχώρος
b_5553899179,3.EBE1082,EBE1082_066_47r,19,διάπυρος
b_5553899179,3.EBE1082,EBE1082_066_46v,22,διακλιμακίσ(ας)
b_5553899179,3.EBE1082,EBE1082_053_34r,20,βασιλεία θ(εο)ῦ
b_5553899179,3.EBE1082,EBE1082_067_48r,13,διέγνωκα
b_5553899179,3.EBE1082,EBE1082_066_46v,14,διακλῶν
b_5553899179,3.EBE1082,EBE1082_055_36r,12,βλίνος
b_5553899179,3.EBE1082,EBE1082_049_30r,14,αὔρα
b_5553899179,3.EBE1082,EBE1082_051_31v,16,ἀφορμὴ
b_5553899179,3.EBE1082,EBE1082_068_48v,29,διελέσθαι σκῦλαι
b_5553899179,3.EBE1082,EBE1082_057_38r,23,βωμολόχοι
b_5553899179,3.EBE1082,EBE1082_070_50v,21,δραπετεύσ(ας)
b_5553899179,3.EBE1082,EBE1082_054_35r,9,βέλτιον
b_5553899179,3.EBE1082,EBE1082_053_34r,5,βάρειον
b_5553899179,3.EBE1082,EBE1082_065_46r,11,δήγμα
b_5553899179,3.EBE1082,EBE1082_067_47v,9,διασπᾶν
b_5553899179,3.EBE1082,EBE1082_052_33r,29,βακχευθῆναι
b_5553899179,3.EBE1082,EBE1082_068_49r,29,διοθεῖτο
b_5553899179,3.EBE1082,EBE1082_063_44r,12,δέλτος
b_5553899179,3.EBE1082,EBE1082_061_42r,2,γονύων
b_5553899179,3.EBE1082,EBE1082_068_49r,13,διογενής
b_5553899179,3.EBE1082,EBE1082_065_45v,22,δηναιόν
b_5553899179,3.EBE1082,EBE1082_050_30v,3,αὐτόνομος
b_5553899179,3.EBE1082,EBE1082_068_48v,12,διήρετο
b_5553899179,3.EBE1082,EBE1082_066_46v,9,διαθήσεις
b_5553899179,3.EBE1082,EBE1082_055_36r,22,βλωθρή
b_5553899179,3.EBE1082,EBE1082_056_37r,23,βράζουσα
b_5553899179,3.EBE1082,EBE1082_052_32v,7,ἀψακεῖν
b_5553899179,3.EBE1082,EBE1082_052_32v,22,βαβαὶ
b_5553899179,3.EBE1082,EBE1082_053_34r,6,βαρυθυμεῖ
b_5553899179,3.EBE1082,EBE1082_057_38r,20,βωθυσσεῖν
b_5553899179,3.EBE1082,EBE1082_053_33v,12,βαμβαίνει
b_5553899179,3.EBE1082,EBE1082_065_45v,25,δὴ οὖν
b_5553899179,3.EBE1082,EBE1082_052_32v,9,ἄψητος
b_5553899179,3.EBE1082,EBE1082_058_39r,7,γαμψολή
b_5553899179,3.EBE1082,EBE1082_050_30v,4,αὐτομόλως
b_5553899179,3.EBE1082,EBE1082_050_30v,22,αὐχμῶντ(ες)
b_5553899179,3.EBE1082,EBE1082_050_30v,18,αὐχήματα
b_5553899179,3.EBE1082,EBE1082_068_48v,25,δίκη
b_5553899179,3.EBE1082,EBE1082_058_39r,17,γαστρίμαργο(ς)
b_5553899179,3.EBE1082,EBE1082_064_44v,28,δέδευκε
b_5553899179,3.EBE1082,EBE1082_056_36v,19,βοτῆρες
b_5553899179,3.EBE1082,EBE1082_058_38v,10,γάζα
b_5553899179,3.EBE1082,EBE1082_051_31v,11,ἄφθογγος
b_5553899179,3.EBE1082,EBE1082_059_40r,20,γεραλαῖος
b_5553899179,3.EBE1082,EBE1082_063_43v,3,δαίς
b_5553899179,3.EBE1082,EBE1082_064_45r,5,δειλοκαμπήσ(ας)
b_5553899179,3.EBE1082,EBE1082_056_36v,20,βοόπης
b_5553899179,3.EBE1082,EBE1082_067_48r,8,διελέσθαι
b_5553899179,3.EBE1082,EBE1082_059_39v,5,γερμανικοί
b_5553899179,3.EBE1082,EBE1082_066_46v,3,διάθεσις
b_5553899179,3.EBE1082,EBE1082_053_33v,20,βάραθρον
b_5553899179,3.EBE1082,EBE1082_067_48r,26,διεὐθετῶ
b_5553899179,3.EBE1082,EBE1082_053_33v,23,βάρδιστος
b_5553899179,3.EBE1082,EBE1082_063_43v,1,δάμαρ
b_5553899179,3.EBE1082,EBE1082_068_49r,17,διφασία
b_5553899179,3.EBE1082,EBE1082_067_48r,11,δεξιῶ
b_5553899179,3.EBE1082,EBE1082_067_47v,17,διαφοντοῦντ(ας)
b_5553899179,3.EBE1082,EBE1082_057_37v,6,βρέτας
b_5553899179,3.EBE1082,EBE1082_066_47r,12,διαπείρεται
b_5553899179,3.EBE1082,EBE1082_052_32v,2,ἀψάλακτος
b_5553899179,3.EBE1082,EBE1082_061_42r,16,γρόμφης
b_5553899179,3.EBE1082,EBE1082_068_48v,7,διῆκον
b_5553899179,3.EBE1082,EBE1082_051_32r,5,ἀχάνη
b_5553899179,3.EBE1082,EBE1082_063_43v,15,δαιτυμόνες
b_5553899179,3.EBE1082,EBE1082_070_50v,26,δρεπόμ(εν)οι
b_5553899179,3.EBE1082,EBE1082_055_35v,11,βίκος
b_5553899179,3.EBE1082,EBE1082_064_45r,4,δεφόμ(εν)ο(ς)
b_5553899179,3.EBE1082,EBE1082_060_40v,21,γλίσχρος
b_5553899179,3.EBE1082,EBE1082_064_45r,8,δεινουμένην
b_5553899179,3.EBE1082,EBE1082_062_43r,14,δαΐφρων
b_5553899179,3.EBE1082,EBE1082_067_48r,3,δίειμι
b_5553899179,3.EBE1082,EBE1082_062_43r,6,γερέροντ(ες)
b_5553899179,3.EBE1082,EBE1082_063_44r,7,δεισιδαίμων
b_5553899179,3.EBE1082,EBE1082_068_48v,26,διλίτης
b_5553899179,3.EBE1082,EBE1082_057_38r,24,βωμός
b_5553899179,3.EBE1082,EBE1082_055_36r,16,βλιμάζων
b_5553899179,3.EBE1082,EBE1082_058_38v,16,γαιοδόται
b_5553899179,3.EBE1082,EBE1082_058_39r,20,γαῦρος
b_5553899179,3.EBE1082,EBE1082_063_43v,9,δακρυρροεῖν
b_5553899179,3.EBE1082,EBE1082_070_50v,24,δραστίνωρ
b_5553899179,3.EBE1082,EBE1082_052_33r,26,βακαίουσιν
b_5553899179,3.EBE1082,EBE1082_051_32r,10,ἀχέρων
b_5553899179,3.EBE1082,EBE1082_050_30v,25,αὐχῶν
b_5553899179,3.EBE1082,EBE1082_063_44r,3,δεσπόσυνος
b_5553899179,3.EBE1082,EBE1082_058_38v,20,γαλουχοῦσα
b_5553899179,3.EBE1082,EBE1082_057_38r,17,βυσσός
b_5553899179,3.EBE1082,EBE1082_053_34r,8,βαρύπιμος
b_5553899179,3.EBE1082,EBE1082_066_46v,24,διαμαρτεῖν
b_5553899179,3.EBE1082,EBE1082_063_44r,19,δέος
b_5553899179,3.EBE1082,EBE1082_070_50v,5,δουλιονίμερ(ον)
b_5553899179,3.EBE1082,EBE1082_064_45r,20,δειράρας
b_5553899179,3.EBE1082,EBE1082_069_50r,1,δοκιμασθεῖς
b_5553899179,3.EBE1082,EBE1082_069_49v,16,δοκεῖ
b_5553899179,3.EBE1082,EBE1082_069_49v,18,δόγμα
b_5553899179,3.EBE1082,EBE1082_057_37v,25,βρωμασθαι
b_5553899179,3.EBE1082,EBE1082_064_45r,21,δείφων
b_5553899179,3.EBE1082,EBE1082_068_48v,24,δίκαιον
b_5553899179,3.EBE1082,EBE1082_062_42v,8,γρυμός
b_5553899179,3.EBE1082,EBE1082_057_38r,11,βυζάντιον
b_5553899179,3.EBE1082,EBE1082_051_32r,7,ἀχεής
b_5553899179,3.EBE1082,EBE1082_050_31r,23,ἀφειμένος
b_5553899179,3.EBE1082,EBE1082_062_43r,1,γαζοφυλάκιον
b_5553899179,3.EBE1082,EBE1082_065_46r,20,διαγγελεῖ
b_5553899179,3.EBE1082,EBE1082_063_44r,2,ἐστερημ(έν)η
b_5553899179,3.EBE1082,EBE1082_062_42v,21,γυναιμανῶ
b_5553899179,3.EBE1082,EBE1082_058_38v,12,γαιάτης
b_5553899179,3.EBE1082,EBE1082_065_46r,1,δημηγορῆσαι
b_5553899179,3.EBE1082,EBE1082_070_50v,13,δράς
b_5553899179,3.EBE1082,EBE1082_054_35r,15,βέομαι
b_5553899179,3.EBE1082,EBE1082_069_50r,15,δονεῖ
b_5553899179,3.EBE1082,EBE1082_066_47r,27,διαρυεῖναι
b_5553899179,3.EBE1082,EBE1082_067_47v,12,διατμῆξαι
b_5553899179,3.EBE1082,EBE1082_053_33v,1,βαλαντιοτόμος
b_5553899179,3.EBE1082,EBE1082_066_47r,16,διαπύρω
b_5553899179,3.EBE1082,EBE1082_052_32v,13,ἄωρον
b_5553899179,3.EBE1082,EBE1082_068_49r,27,διωρία
b_5553899179,3.EBE1082,EBE1082_069_49v,25,δοκοῦντες
b_5553899179,3.EBE1082,EBE1082_064_44v,2,δελεάστρα
b_5553899179,3.EBE1082,EBE1082_069_49v,6,δμωΐς
b_5553899179,3.EBE1082,EBE1082_053_34r,11,βραχύς
b_5553899179,3.EBE1082,EBE1082_067_47v,22,διαφορά
b_5553899179,3.EBE1082,EBE1082_050_30v,14,αὐτοματίζουσιν
b_5553899179,3.EBE1082,EBE1082_049_30r,15,αὐροί
b_5553899179,3.EBE1082,EBE1082_067_48r,25,διἐσκευασμ(έν)οι
b_5553899179,3.EBE1082,EBE1082_051_32r,6,ἀχανῆ
b_5553899179,3.EBE1082,EBE1082_051_31v,4,ἀφίληκες
b_5553899179,3.EBE1082,EBE1082_065_46r,28,διαπρύσιος
b_5553899179,3.EBE1082,EBE1082_056_36v,25,βουφάγος
b_5553899179,3.EBE1082,EBE1082_069_50r,14,δόνος
b_5553899179,3.EBE1082,EBE1082_068_49r,9,διοπτήρ
b_5553899179,3.EBE1082,EBE1082_049_30r,23,αὐτήμαρ
b_5553899179,3.EBE1082,EBE1082_050_30v,7,αὐτοκαύδαλος
b_5553899179,3.EBE1082,EBE1082_070_50v,25,δραχμαὶ ἑκατὸν
b_5553899179,3.EBE1082,EBE1082_068_48v,18,δικασπόλος
b_5553899179,3.EBE1082,EBE1082_062_42v,1,γρύξαι
b_5553899179,3.EBE1082,EBE1082_065_46r,26,διάδημα
b_5553899179,3.EBE1082,EBE1082_052_33r,24,βάκυλος
b_5553899179,3.EBE1082,EBE1082_055_35v,13,βίος
b_5553899179,3.EBE1082,EBE1082_053_34r,9,βαρυκάρδιος
b_5553899179,3.EBE1082,EBE1082_058_38v,9,γάδειρα
b_5553899179,3.EBE1082,EBE1082_069_49v,4,διώκησε
b_5553899179,3.EBE1082,EBE1082_068_49r,8,διοπετές
b_5553899179,3.EBE1082,EBE1082_067_48r,27,διεὐκρινήσ(ας)
b_5553899179,3.EBE1082,EBE1082_056_37r,12,βραδύς
b_5553899179,3.EBE1082,EBE1082_054_34v,10,βαυΐζει
b_5553899179,3.EBE1082,EBE1082_064_44v,22,δεινάζειν
b_5553899179,3.EBE1082,EBE1082_062_42v,10,γρύτες
b_5553899179,3.EBE1082,EBE1082_059_39v,15,γεργέριμος
b_5553899179,3.EBE1082,EBE1082_069_49v,12,δοάζει
b_5553899179,3.EBE1082,EBE1082_065_46r,6,δηλαδὴ
b_5553899179,3.EBE1082,EBE1082_052_32v,4,ἄψαπιών
b_5553899179,3.EBE1082,EBE1082_050_31r,10,ἀφάπτειν
b_5553899179,3.EBE1082,EBE1082_061_41v,9,γόμφοι
b_5553899179,3.EBE1082,EBE1082_070_50v,15,δράναι
b_5553899179,3.EBE1082,EBE1082_069_50r,27,δουλιον ήμαρ
b_5553899179,3.EBE1082,EBE1082_054_35r,26,βηνός
b_5553899179,3.EBE1082,EBE1082_070_50v,2,δοχμήν
b_5553899179,3.EBE1082,EBE1082_055_36r,15,βλίαρ
b_5553899179,3.EBE1082,EBE1082_067_47v,2,διασείσει
b_5553899179,3.EBE1082,EBE1082_068_49r,19,διφυής
b_5553899179,3.EBE1082,EBE1082_058_39r,15,γαρίω
b_5553899179,3.EBE1082,EBE1082_059_40r,19,γελασφόρος
b_5553899179,3.EBE1082,EBE1082_051_32r,8,ἀχάτης
b_5553899179,3.EBE1082,EBE1082_069_50r,13,δόμακες
b_5553899179,3.EBE1082,EBE1082_068_48v,17,διἱππεύσ(αν)τες
b_5553899179,3.EBE1082,EBE1082_058_39r,4,γαλαὰδ
b_5553899179,3.EBE1082,EBE1082_053_34r,19,βασιλεία οὐ(ρα)νῶν
b_5553899179,3.EBE1082,EBE1082_052_33r,28,βακχεύοντες
b_5553899179,3.EBE1082,EBE1082_065_45v,14,δημοτελής
b_5553899179,3.EBE1082,EBE1082_063_43v,4,δάπεδον
b_5553899179,3.EBE1082,EBE1082_055_35v,15,βιαίος
b_5553899179,3.EBE1082,EBE1082_050_31r,12,ἀφαίρεμαι
b_5553899179,3.EBE1082,EBE1082_069_49v,19,δοιδυκίζω
b_5553899179,3.EBE1082,EBE1082_067_48r,12,διἐθρύβη
b_5553899179,3.EBE1082,EBE1082_058_39r,22,γαῦλος
b_5553899179,3.EBE1082,EBE1082_049_30r,20,αὐτάρκης
b_5553899179,3.EBE1082,EBE1082_060_40v,18,γίνουκλα
b_5553899179,3.EBE1082,EBE1082_058_39r,18,γαστρίμαργο(ς)
b_5553899179,3.EBE1082,EBE1082_067_47v,15,δίαυλος
b_5553899179,3.EBE1082,EBE1082_066_47r,26,διαρέουσαι
b_5553899179,3.EBE1082,EBE1082_068_49r,7,δίοπος
b_5553899179,3.EBE1082,EBE1082_056_37r,7,βουλεύσας
b_5553899179,3.EBE1082,EBE1082_058_38v,8,γάδαρα
b_5553899179,3.EBE1082,EBE1082_058_39r,23,γαυρία
b_5553899179,3.EBE1082,EBE1082_058_39r,5,γαμήλιος
b_5553899179,3.EBE1082,EBE1082_058_38v,22,γαληνός
b_5553899179,3.EBE1082,EBE1082_063_44r,13,δέλφακες
b_5553899179,3.EBE1082,EBE1082_062_43r,26,δαδουχεῖ
b_5553899179,3.EBE1082,EBE1082_056_36v,7,βοάδει
b_5553899179,3.EBE1082,EBE1082_060_41r,3,γλήνη
b_5553899179,3.EBE1082,EBE1082_059_39v,25,γερράδια
b_5553899179,3.EBE1082,EBE1082_062_42v,13,γύργαθος
b_5553899179,3.EBE1082,EBE1082_052_33r,4,βάαλ
b_5553899179,3.EBE1082,EBE1082_063_44r,21,δείμα
