BookID,BookName,PageName,IDAnnot,LemmaTranscription
b_2802960295,2.XER093,Xer_008_397r,24,ἀντὶ το ρήσασαν
b_2802960295,2.XER093,Xer_015_411r,17,βολῆ
b_2802960295,2.XER093,Xer_052_484v,14,νεανιεύματα
b_2802960295,2.XER093,Xer_036_453r,7,θέμεθλα
b_2802960295,2.XER093,Xer_015_410v,15,βάθρον
b_2802960295,2.XER093,Xer_062_504v,22,πεῦσις
b_2802960295,2.XER093,Xer_066_512v,27,πυλῶν ἀνηλίων
b_2802960295,2.XER093,Xer_075_531r,17,τοιῶν γὰρ οῦν
b_2802960295,2.XER093,Xer_072_524v,22,σχεδιασμὸς
b_2802960295,2.XER093,Xer_064_508v,20,προλήξαι
b_2802960295,2.XER093,Xer_035_451r,7,ἡρίον
b_2802960295,2.XER093,Xer_042_464v,13,κατευθύνοντι
b_2802960295,2.XER093,Xer_063_506v,9,πολυορκία
b_2802960295,2.XER093,Xer_046_473r,24,ληΐδις
b_2802960295,2.XER093,Xer_012_405r,5,ἀσινεῖς
b_2802960295,2.XER093,Xer_007_394v,16,ἀναιρρέσιμον
b_2802960295,2.XER093,Xer_007_395r,12,ἀνάλογος
b_2802960295,2.XER093,Xer_041_462v,16,καταγώνιον
b_2802960295,2.XER093,Xer_079_539r,2,ὑφερός
b_2802960295,2.XER093,Xer_070_521r,6,συμμορία
b_2802960295,2.XER093,Xer_083_546v,17,ὠθιζόμενος
b_2802960295,2.XER093,Xer_018_416v,20,δασμοφόροι
b_2802960295,2.XER093,Xer_065_511r,20,προώμεθα
b_2802960295,2.XER093,Xer_013_407r,28,ἀφοσιωθήσεται
b_2802960295,2.XER093,Xer_043_467r,5,κηδέστις
b_2802960295,2.XER093,Xer_031_443r,13,εὐπρεπες
b_2802960295,2.XER093,Xer_055_490v,22,οἵες
b_2802960295,2.XER093,Xer_025_430v,23,ἔμφασις
b_2802960295,2.XER093,Xer_027_434v,18,ἐξετηκότως
b_2802960295,2.XER093,Xer_015_410v,7,βάσιμον
b_2802960295,2.XER093,Xer_012_404v,28,ἀσελγία
b_2802960295,2.XER093,Xer_031_443r,24,εὐθύβολος
b_2802960295,2.XER093,Xer_082_544v,9,χλευάζει
b_2802960295,2.XER093,Xer_046_472v,5,λαβύρινθον
b_2802960295,2.XER093,Xer_013_406v,27,ἀτρεκέστατος
b_2802960295,2.XER093,Xer_059_499r,3,παναμόνιον
b_2802960295,2.XER093,Xer_009_398v,19,ἀνθοσμία
b_2802960295,2.XER093,Xer_027_435r,5,ἐκηρεύξατο
b_2802960295,2.XER093,Xer_008_397r,20,ἀνθωμολογῆτο
b_2802960295,2.XER093,Xer_033_447r,26,ἡγεῖσθ(αι)
b_2802960295,2.XER093,Xer_018_416v,6,δεδιῶς
b_2802960295,2.XER093,Xer_065_511r,3,προσήκεσθε
b_2802960295,2.XER093,Xer_023_426v,20,εἴκαθεν
b_2802960295,2.XER093,Xer_060_500v,2,παρέσο
b_2802960295,2.XER093,Xer_071_523r,5,συνεκτικῆ
b_2802960295,2.XER093,Xer_074_529r,7,τήκος
b_2802960295,2.XER093,Xer_026_432v,4,ἐναργῶς
b_2802960295,2.XER093,Xer_079_538v,25,ὑφαίνειν
b_2802960295,2.XER093,Xer_043_467r,10,κικλὶς
b_2802960295,2.XER093,Xer_028_437r,7,ἐπείχθητι
b_2802960295,2.XER093,Xer_081_542v,19,φροῦδον
b_2802960295,2.XER093,Xer_052_485r,4,νέκυς
b_2802960295,2.XER093,Xer_003_387r,25,αἴσιος
b_2802960295,2.XER093,Xer_053_487r,9,νουνεχῆς
b_2802960295,2.XER093,Xer_055_491r,25,οἴοι
b_2802960295,2.XER093,Xer_082_544v,10,χειρώσασθαι
b_2802960295,2.XER093,Xer_068_516v,1,σάγματα
b_2802960295,2.XER093,Xer_033_447r,21,ζατράφεον
b_2802960295,2.XER093,Xer_005_390v,11,ἀλγέων
b_2802960295,2.XER093,Xer_057_495r,12,ὁξήροπον
b_2802960295,2.XER093,Xer_075_531r,16,τοιγαροῦν
b_2802960295,2.XER093,Xer_065_510v,1,πρόσθημον
b_2802960295,2.XER093,Xer_072_524v,24,σχεδὸν
b_2802960295,2.XER093,Xer_048_477r,15,μάντης
b_2802960295,2.XER093,Xer_037_454v,10,θηᾶσαι
b_2802960295,2.XER093,Xer_068_517r,1,σέβειν
b_2802960295,2.XER093,Xer_019_419r,14,διανεῖμαι
b_2802960295,2.XER093,Xer_042_465r,4,κατόπιν
b_2802960295,2.XER093,Xer_056_492v,11,ἴσομαι
b_2802960295,2.XER093,Xer_015_411r,8,βήμα
b_2802960295,2.XER093,Xer_037_454v,17,θὶς
b_2802960295,2.XER093,Xer_058_497r,7,οὐ χαιρήσεις
b_2802960295,2.XER093,Xer_081_542v,4,φορειώ
b_2802960295,2.XER093,Xer_013_406v,17,ἄτμητον
b_2802960295,2.XER093,Xer_080_540v,23,φείδομαι
b_2802960295,2.XER093,Xer_010_401r,7,ἀπερίγραπτον
b_2802960295,2.XER093,Xer_030_441r,5,ἐρυτιδωμ(ενος)
b_2802960295,2.XER093,Xer_038_457r,17,ἵκελα
b_2802960295,2.XER093,Xer_052_484v,23,νεηκέσι
b_2802960295,2.XER093,Xer_056_493r,21,ὁλοκαύτωσις
b_2802960295,2.XER093,Xer_020_420v,27,δικαστήριον
b_2802960295,2.XER093,Xer_025_430v,4,ἑλκόμ(ενος)
b_2802960295,2.XER093,Xer_066_512v,22,πυρσός
b_2802960295,2.XER093,Xer_008_397r,13,ἀνέλης
b_2802960295,2.XER093,Xer_015_411r,24,βοανεργὲς
b_2802960295,2.XER093,Xer_066_512v,1,πτερῶ
b_2802960295,2.XER093,Xer_076_533r,11,τριβοιοφόρος
b_2802960295,2.XER093,Xer_007_395r,13,ἀναλώτους
b_2802960295,2.XER093,Xer_079_538v,4,ὑπόπτωσις
b_2802960295,2.XER093,Xer_079_539r,4,ὑφήμ(ενος)
b_2802960295,2.XER093,Xer_033_446v,28,ἐωροσκόπ(ους)
b_2802960295,2.XER093,Xer_002_384v,21,ἀγύρα
b_2802960295,2.XER093,Xer_060_501r,7,παρενείρει
b_2802960295,2.XER093,Xer_004_388v,13,ἀκοίμητον
b_2802960295,2.XER093,Xer_019_419r,13,διάννοιαν
b_2802960295,2.XER093,Xer_011_402v,21,ἄπλαστον
b_2802960295,2.XER093,Xer_034_449r,21,ἥλους
b_2802960295,2.XER093,Xer_012_405r,21,ἀστικῶ
b_2802960295,2.XER093,Xer_025_431r,18,ἐμφεῖναι
b_2802960295,2.XER093,Xer_039_459r,20,ἰσχνῶς
b_2802960295,2.XER093,Xer_067_514v,21,ῥήτρας
b_2802960295,2.XER093,Xer_002_384v,2,ἀγϊστεύει
b_2802960295,2.XER093,Xer_057_495r,24,ὅπτω
b_2802960295,2.XER093,Xer_067_514v,25,ῥίγιστα
b_2802960295,2.XER093,Xer_055_491r,12,οἰκτείρ(ων)
b_2802960295,2.XER093,Xer_027_434v,16,ἐξεμεθήσεται
b_2802960295,2.XER093,Xer_062_504v,3,περι ἀρθρεῖν
b_2802960295,2.XER093,Xer_013_407r,6,
b_2802960295,2.XER093,Xer_065_511r,2,προσθίειν
b_2802960295,2.XER093,Xer_023_427r,9,εἶξε
b_2802960295,2.XER093,Xer_027_434v,9,ἐξαίσια
b_2802960295,2.XER093,Xer_050_481r,22,μέδε
b_2802960295,2.XER093,Xer_016_413r,1,γαλὴν
b_2802960295,2.XER093,Xer_073_527r,29,τελούμ(ενοι)
b_2802960295,2.XER093,Xer_015_411r,21,βουθινὸς
b_2802960295,2.XER093,Xer_075_530v,7,τιτρώσκων
b_2802960295,2.XER093,Xer_039_459r,25,ἱταμὸς
b_2802960295,2.XER093,Xer_066_512v,21,πυρσεῦσαι
b_2802960295,2.XER093,Xer_074_529r,23,τίαρα
b_2802960295,2.XER093,Xer_050_481r,14,μετοχεῖν
b_2802960295,2.XER093,Xer_023_427r,20,εἰρκτῆ
b_2802960295,2.XER093,Xer_026_433r,9,ἐνυλαί(ως)
b_2802960295,2.XER093,Xer_083_546v,8,ὠδὴ
b_2802960295,2.XER093,Xer_043_466v,12,κεκόπακεν
b_2802960295,2.XER093,Xer_071_523r,21,συγκέκριντ(αι)
b_2802960295,2.XER093,Xer_044_468v,18,κνηθόμ(ενοι)
b_2802960295,2.XER093,Xer_045_470v,4,κρίκοις
b_2802960295,2.XER093,Xer_019_418v,23,διακέκριτ(αι)
b_2802960295,2.XER093,Xer_039_459r,17,ἰστεργικ(ὸν)
b_2802960295,2.XER093,Xer_040_461r,8,καλινδούμ(ενος)
b_2802960295,2.XER093,Xer_062_505r,12,πύρωσις
b_2802960295,2.XER093,Xer_036_452v,11,θάμβος
b_2802960295,2.XER093,Xer_041_462v,20,κατεκερτόμει
b_2802960295,2.XER093,Xer_049_479r,7,μειουμ(ένην)
b_2802960295,2.XER093,Xer_051_482v,18,μοῖρα
b_2802960295,2.XER093,Xer_043_466v,15,κενεώνες
b_2802960295,2.XER093,Xer_079_539r,9,ὑφιστάμ(ενος)
b_2802960295,2.XER093,Xer_003_386v,15,ἀθρᾶσαι
b_2802960295,2.XER093,Xer_002_385r,9,ἀδάμας
b_2802960295,2.XER093,Xer_037_454v,4,θήρα
b_2802960295,2.XER093,Xer_038_456v,8,ἴαμεν
b_2802960295,2.XER093,Xer_035_450v,13,ἥνωτο
b_2802960295,2.XER093,Xer_034_449r,29,ἡμίμω
b_2802960295,2.XER093,Xer_034_448v,19,ἡδόμ(ενος)
b_2802960295,2.XER093,Xer_067_514v,6,ῥέπων
b_2802960295,2.XER093,Xer_027_434v,15,ἐξῆπται
b_2802960295,2.XER093,Xer_018_417r,26,δεῦρω
b_2802960295,2.XER093,Xer_004_389r,18,ἀκύρωτον
b_2802960295,2.XER093,Xer_058_497r,26,παγκλήρως
b_2802960295,2.XER093,Xer_023_426v,10,εἰκῶν
b_2802960295,2.XER093,Xer_015_411r,12,βαλῶν
b_2802960295,2.XER093,Xer_009_399r,21,ἀξιόματα
b_2802960295,2.XER093,Xer_030_441r,21,ἔσκασεν
b_2802960295,2.XER093,Xer_067_515r,24,ῥῶ
b_2802960295,2.XER093,Xer_046_472v,23,λαμηρὸν
b_2802960295,2.XER093,Xer_048_476v,4,λυσιτελὲς
b_2802960295,2.XER093,Xer_054_488v,12,ξανάορον
b_2802960295,2.XER093,Xer_009_399r,19,ἀξί(ως)
b_2802960295,2.XER093,Xer_005_390v,19,ἀλήκτως
b_2802960295,2.XER093,Xer_021_422v,15,δόνακες
b_2802960295,2.XER093,Xer_055_490v,18,οἶδε
b_2802960295,2.XER093,Xer_068_517r,7,σελαγίσματα
b_2802960295,2.XER093,Xer_003_387r,15,αἰώλος
b_2802960295,2.XER093,Xer_011_402v,26,ἀπόῤῥητον
b_2802960295,2.XER093,Xer_017_415r,2,γλίσχροι
b_2802960295,2.XER093,Xer_051_482v,25,μυωπῆσαι
b_2802960295,2.XER093,Xer_041_463r,1,καταπρανοὺς
b_2802960295,2.XER093,Xer_065_510v,16,προσητὴν
b_2802960295,2.XER093,Xer_007_395r,15,ἀνάπαλιν
b_2802960295,2.XER093,Xer_037_454v,8,θήρες
b_2802960295,2.XER093,Xer_069_518v,23,σκολιὸν
b_2802960295,2.XER093,Xer_079_538v,8,ὑπόστερνα
b_2802960295,2.XER093,Xer_009_399r,12,ἀξιέραστος
b_2802960295,2.XER093,Xer_064_508v,12,προῖκα
b_2802960295,2.XER093,Xer_020_420v,26,δίκας
b_2802960295,2.XER093,Xer_039_458v,1,ἵνδαλμα
b_2802960295,2.XER093,Xer_034_449r,26,ἥμβληνεν
b_2802960295,2.XER093,Xer_075_530v,8,τιτρῶτ(αι)
b_2802960295,2.XER093,Xer_062_505r,2,πέποιθε
b_2802960295,2.XER093,Xer_079_538v,11,ὑποσυρεῖς
b_2802960295,2.XER093,Xer_030_441r,12,ἔῤῥωσθαι
b_2802960295,2.XER093,Xer_004_388v,17,ἀκοίμηστοι
b_2802960295,2.XER093,Xer_028_437r,17,ἐπίδωσις
b_2802960295,2.XER093,Xer_083_547r,28,ὡς ἔφθασεν
b_2802960295,2.XER093,Xer_072_524v,9,συνοχέα
b_2802960295,2.XER093,Xer_079_539r,29,φαίημεν ἂν
b_2802960295,2.XER093,Xer_054_488v,18,ξύειν
b_2802960295,2.XER093,Xer_021_422v,9,δοκεῖ
b_2802960295,2.XER093,Xer_075_530v,10,τιώμ(ενος)
b_2802960295,2.XER093,Xer_021_423r,19,δρυμί(αν)
b_2802960295,2.XER093,Xer_062_504v,20,περικάζει
b_2802960295,2.XER093,Xer_070_520v,21,στήβη
b_2802960295,2.XER093,Xer_046_473r,3,λεοφόρος
b_2802960295,2.XER093,Xer_080_541r,32,φολοκὸς
b_2802960295,2.XER093,Xer_006_393r,16,ἀμυντήριον
b_2802960295,2.XER093,Xer_055_490v,10,οἷα βροτός γέγονας
b_2802960295,2.XER093,Xer_078_537r,14,ὑπόδρα
b_2802960295,2.XER093,Xer_041_462v,11,καρτερῶς
b_2802960295,2.XER093,Xer_069_519r,24,σπάδος
b_2802960295,2.XER093,Xer_032_444v,27,εὒς
b_2802960295,2.XER093,Xer_054_488v,5,ξενοσύνη
b_2802960295,2.XER093,Xer_044_468v,12,κνίζειν
b_2802960295,2.XER093,Xer_033_447r,16,ζωοκοδῶν
b_2802960295,2.XER093,Xer_017_415r,19,γυμνοὶ
b_2802960295,2.XER093,Xer_019_419r,10,διαμαρτῶν
b_2802960295,2.XER093,Xer_047_474v,13,λιπάνας
b_2802960295,2.XER093,Xer_053_487r,15,νυμφεύτρειαν
b_2802960295,2.XER093,Xer_016_412v,18,γάδαμος
b_2802960295,2.XER093,Xer_070_521r,23,συναυλίσ(ας)
b_2802960295,2.XER093,Xer_056_492v,16,οἷσ τι
b_2802960295,2.XER093,Xer_003_386v,9,ἄθλος
b_2802960295,2.XER093,Xer_067_515r,5,ῥυθμὸς
b_2802960295,2.XER093,Xer_052_484v,16,νεανί(ας)
b_2802960295,2.XER093,Xer_002_385r,18,ἀδιστάκτως
b_2802960295,2.XER093,Xer_067_514v,14,ῥήξιν
b_2802960295,2.XER093,Xer_078_537r,12,ὑποδεδυκότων
b_2802960295,2.XER093,Xer_077_534v,11,ὕεν
b_2802960295,2.XER093,Xer_057_494v,19,ὁμήγυρις
b_2802960295,2.XER093,Xer_013_407r,10,ἄυθις
b_2802960295,2.XER093,Xer_061_502v,3,πεανὰ
b_2802960295,2.XER093,Xer_081_542v,22,φρικτωρία
b_2802960295,2.XER093,Xer_027_435r,20,ἔοι
b_2802960295,2.XER093,Xer_022_424v,4,δυστεκμαρτον
b_2802960295,2.XER093,Xer_079_538v,2,ὑποπτεύει
b_2802960295,2.XER093,Xer_043_466v,17,κερδάλαιον
b_2802960295,2.XER093,Xer_004_388v,4,ἀκωντισθῶμεν
b_2802960295,2.XER093,Xer_003_387r,19,αἰρετότερα
b_2802960295,2.XER093,Xer_080_541r,3,φήμη
b_2802960295,2.XER093,Xer_026_433r,8,ἐντελοῦμαι
b_2802960295,2.XER093,Xer_015_410v,8,βεβαίως
b_2802960295,2.XER093,Xer_029_439r,2,ἐπιπάντ(ων)
b_2802960295,2.XER093,Xer_069_519r,17,σπαργανοῦται
b_2802960295,2.XER093,Xer_003_386v,20,αἰδούμενος
b_2802960295,2.XER093,Xer_075_531r,7,τόφρα
b_2802960295,2.XER093,Xer_040_461r,27,κάμνοντι
b_2802960295,2.XER093,Xer_076_532v,11,τρανῶς
b_2802960295,2.XER093,Xer_023_427r,2,εἴδη
b_2802960295,2.XER093,Xer_032_445r,8,εὐσχερῶς
b_2802960295,2.XER093,Xer_047_474v,11,λιχ<ν>ευομ<έν>ην
b_2802960295,2.XER093,Xer_003_386v,27,αἰδέσιμον
b_2802960295,2.XER093,Xer_065_510v,13,προσαυδῶ
b_2802960295,2.XER093,Xer_062_505r,13,πηθαν(ὸν)
b_2802960295,2.XER093,Xer_023_426v,8,εἰκασί(αν)
b_2802960295,2.XER093,Xer_033_446v,25,ἐῶν
b_2802960295,2.XER093,Xer_038_457r,31,ἱμερτὸν
b_2802960295,2.XER093,Xer_053_487r,21,νωθεὶς
b_2802960295,2.XER093,Xer_003_387r,7,αἰκισμὸς
b_2802960295,2.XER093,Xer_073_527r,20,τεθηπός
b_2802960295,2.XER093,Xer_007_395r,8,ἀναρρήσ(εως)
b_2802960295,2.XER093,Xer_006_392v,22,ἀμβλυωσί(ας)
b_2802960295,2.XER093,Xer_010_401r,9,ἀπεσίσατο
b_2802960295,2.XER093,Xer_055_491r,6,οἴεσθαι
b_2802960295,2.XER093,Xer_049_478v,13,μεδέων
b_2802960295,2.XER093,Xer_009_398v,7,ἀνήχθημ(εν)
b_2802960295,2.XER093,Xer_060_500v,22,παραπλήσιον
b_2802960295,2.XER093,Xer_025_430v,13,ἐλειπαρει
b_2802960295,2.XER093,Xer_032_445r,25,ἐφεκτικοῖ
b_2802960295,2.XER093,Xer_021_423r,12,δρὺς
b_2802960295,2.XER093,Xer_011_403r,13,ἀποφήνας
b_2802960295,2.XER093,Xer_061_502v,30,περαίνεται
b_2802960295,2.XER093,Xer_075_531r,6,τὀ͞ὑργον
b_2802960295,2.XER093,Xer_063_506v,14,πολοστημόρι(ον)
b_2802960295,2.XER093,Xer_014_408v,6,ἀφοσιώσασθ(αι)
b_2802960295,2.XER093,Xer_051_483r,12,νάπες
b_2802960295,2.XER093,Xer_048_476v,6,λύματα
b_2802960295,2.XER093,Xer_052_485r,20,νέρωπα
b_2802960295,2.XER093,Xer_066_513r,7,ῥάδαλον
b_2802960295,2.XER093,Xer_046_472v,9,λάφυρα
b_2802960295,2.XER093,Xer_076_533r,15,τυρεύει
b_2802960295,2.XER093,Xer_033_447r,12,ζώδαλος
b_2802960295,2.XER093,Xer_055_490v,3,ὀθῆ
b_2802960295,2.XER093,Xer_030_441r,4,ἔρυθρ(ὸν)
b_2802960295,2.XER093,Xer_060_500v,11,παραζηλῶ
b_2802960295,2.XER093,Xer_064_509r,1,προαίρεσις
b_2802960295,2.XER093,Xer_033_446v,19,ἐχθοδόποισις
b_2802960295,2.XER093,Xer_048_476v,16,λώβη
b_2802960295,2.XER093,Xer_050_480v,3,μετ’ ἀλλάξαντι
b_2802960295,2.XER093,Xer_072_525r,6,σχέτλι(ως)
b_2802960295,2.XER093,Xer_008_397r,23,άντεῥίσασθ(αι)
b_2802960295,2.XER093,Xer_045_471r,25,κωφῶ
b_2802960295,2.XER093,Xer_043_467r,24,κλέος
b_2802960295,2.XER093,Xer_060_501r,20,πὰροδος
b_2802960295,2.XER093,Xer_047_474v,26,λοείον
b_2802960295,2.XER093,Xer_068_517r,20,σημάντορες
b_2802960295,2.XER093,Xer_022_425r,12,ἔδεται
b_2802960295,2.XER093,Xer_018_416v,10,δαίνειν
b_2802960295,2.XER093,Xer_055_490v,26,οἰκτρῶς
b_2802960295,2.XER093,Xer_024_429r,17,ἐκχεῶ
b_2802960295,2.XER093,Xer_013_407r,24,αὐχμός
b_2802960295,2.XER093,Xer_060_500v,10,παρηγμέν(ας)
b_2802960295,2.XER093,Xer_052_484v,19,νεικίζει
b_2802960295,2.XER093,Xer_022_424v,3,δυσβουλί(ας)
b_2802960295,2.XER093,Xer_063_507r,16,πριάμ(ενος)
b_2802960295,2.XER093,Xer_022_424v,1,δυσαρεστούμενοι
b_2802960295,2.XER093,Xer_018_416v,28,δείμαστε
b_2802960295,2.XER093,Xer_077_535r,20,ὑπερείδονσαν
b_2802960295,2.XER093,Xer_039_459r,6,ἰσοσθενῆς
b_2802960295,2.XER093,Xer_057_495r,2,ὁμίχλη
b_2802960295,2.XER093,Xer_029_438v,12,ἐπιημ(ένη)
b_2802960295,2.XER093,Xer_059_498v,21,παμπήδι
b_2802960295,2.XER093,Xer_063_507r,11,πότιμον
b_2802960295,2.XER093,Xer_063_507r,10,πόρπη
b_2802960295,2.XER093,Xer_033_447r,5,ζηλοτυπία
b_2802960295,2.XER093,Xer_024_428v,29,ἐκίσσησεν
b_2802960295,2.XER093,Xer_080_540v,12,φαιδρόπον
b_2802960295,2.XER093,Xer_060_500v,27,παρατρέχειν
b_2802960295,2.XER093,Xer_058_496v,20,οὐκ ἔχει
b_2802960295,2.XER093,Xer_010_401r,22,ἄπλετον
b_2802960295,2.XER093,Xer_026_433r,11,ἔντευξις
b_2802960295,2.XER093,Xer_027_435r,1,ἐξίλασμα
b_2802960295,2.XER093,Xer_059_498v,19,παλιγγενεσία
b_2802960295,2.XER093,Xer_040_460v,25,καθιδύσει
b_2802960295,2.XER093,Xer_080_540v,28,φεγαρίζ(ων)
b_2802960295,2.XER093,Xer_069_519r,12,σήνη
b_2802960295,2.XER093,Xer_008_396v,15,ἀναφέρετον
b_2802960295,2.XER093,Xer_014_409r,5,ἀφόρητον
b_2802960295,2.XER093,Xer_010_401r,15,ἀπεχθρὺς
b_2802960295,2.XER093,Xer_018_416v,24,δεδορκότες
b_2802960295,2.XER093,Xer_044_469r,20,κουροτρόφος
b_2802960295,2.XER093,Xer_048_476v,14,"λωπο
δίτης"
b_2802960295,2.XER093,Xer_031_443r,28,εὐθύτητα
b_2802960295,2.XER093,Xer_032_444v,12,ἐυνομί(ας)
b_2802960295,2.XER093,Xer_036_452v,13,θάνατος
b_2802960295,2.XER093,Xer_063_506v,6,ποδηγὸν
b_2802960295,2.XER093,Xer_052_485r,23,νεοκόρος
b_2802960295,2.XER093,Xer_081_542v,15,φρικτὸν
b_2802960295,2.XER093,Xer_077_535r,11,ὑπένερθεν
b_2802960295,2.XER093,Xer_023_427r,10,εἴργεται
b_2802960295,2.XER093,Xer_079_539r,1,ὑφεστηκότα
b_2802960295,2.XER093,Xer_027_435r,4,ἐξοιδαίνοι
b_2802960295,2.XER093,Xer_051_482v,11,μυοῦμ(ενος)
b_2802960295,2.XER093,Xer_011_402v,24,ἄπημον
b_2802960295,2.XER093,Xer_059_498v,15,πάλαι
b_2802960295,2.XER093,Xer_076_533r,18,τύμμα
b_2802960295,2.XER093,Xer_019_418v,1,δίδωσει
b_2802960295,2.XER093,Xer_007_395r,3,ἀνάλγητος
b_2802960295,2.XER093,Xer_027_435r,2,ἐξιλάσασθ(αι)
b_2802960295,2.XER093,Xer_021_422v,13,δόμος
b_2802960295,2.XER093,Xer_033_447r,27,ἡγείσατο
b_2802960295,2.XER093,Xer_079_539r,5,ὑφιέμ(ενος)
b_2802960295,2.XER093,Xer_035_450v,25,ἡπειγμ(ένος)
b_2802960295,2.XER093,Xer_041_463r,12,κατασχεθὲν
b_2802960295,2.XER093,Xer_051_482v,22,μυσταγωγὸς
